Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,22.790001,23.850000,22.590000,23.840000,22.810047,1130300
2020-01-03,23.170000,23.650000,22.480000,22.590000,21.614050,1319300
2020-01-06,21.969999,22.570000,21.799999,22.490000,21.518370,997800
2020-01-07,22.650000,23.000000,22.559999,22.740000,21.757568,592700
2020-01-08,22.480000,22.540001,21.959999,22.230000,21.269602,856900
2020-01-09,22.570000,23.250000,22.410000,22.780001,21.795841,993000
2020-01-10,22.860001,23.030001,22.490000,22.540001,21.566210,860800
2020-01-13,23.110001,23.250000,22.780001,23.090000,22.092449,761400
2020-01-14,23.160000,24.360001,23.150000,24.350000,23.298014,1372000
2020-01-15,24.290001,24.299999,23.170000,23.200001,22.197697,1099800
2020-01-16,23.530001,23.740000,22.559999,22.620001,21.642754,1073400
2020-01-17,23.080000,23.190001,22.530001,22.830000,21.843681,780000
2020-01-21,22.459999,22.639999,21.900000,22.209999,21.250465,1056400
2020-01-22,22.410000,22.530001,21.030001,21.200001,20.284101,1107300
2020-01-23,20.950001,21.180000,20.309999,20.719999,19.824839,844900
2020-01-24,20.879999,21.030001,20.240000,20.389999,19.509094,645100
2020-01-27,19.280001,19.760000,19.010000,19.389999,18.552298,1305000
2020-01-28,19.580000,19.790001,19.420000,19.660000,18.810633,742400
2020-01-29,19.650000,19.969999,19.450001,19.600000,18.753227,528600
2020-01-30,19.420000,19.450001,19.080000,19.440001,18.600140,637200
2020-01-31,19.280001,19.370001,18.660000,18.700001,17.892109,877800
2020-02-03,18.610001,19.490000,18.389999,19.360001,18.523596,1258600
2020-02-04,20.150000,20.860001,20.010000,20.510000,19.623911,2720600
2020-02-05,20.860001,21.559999,20.530001,21.540001,20.609413,1254600
2020-02-06,21.629999,22.690001,21.629999,22.250000,21.288738,1345600
2020-02-07,21.900000,22.180000,21.500000,21.639999,20.705091,743100
2020-02-10,21.650000,21.969999,21.510000,21.690001,20.752934,620700
2020-02-11,22.549999,25.870001,22.520000,25.740000,24.627960,4487500
2020-02-12,25.459999,28.760000,25.270000,28.639999,27.402672,3829000
2020-02-13,26.910000,27.150000,25.200001,25.730000,24.618393,2816600
2020-02-14,25.820000,26.700001,25.450001,25.500000,24.398329,2160500
2020-02-18,25.709999,26.150000,25.440001,25.660000,24.551416,1088700
2020-02-19,26.309999,28.290001,26.250000,28.219999,27.000818,1822500
2020-02-20,28.590000,28.840000,26.879999,28.240000,27.019955,1854900
2020-02-21,27.799999,27.950001,27.090000,27.209999,26.034452,1313100
2020-02-24,24.580000,26.950001,24.580000,26.549999,25.402966,1902800
2020-02-25,26.570000,27.049999,25.660000,25.830000,24.714073,1132600
2020-02-26,25.299999,26.290001,25.160000,25.420000,24.321787,829600
2020-02-27,25.090000,25.160000,23.139999,23.590000,22.570847,1851900
2020-02-28,22.450001,23.700001,22.209999,22.840000,21.853249,1254600
2020-03-02,23.520000,23.730000,21.840000,22.889999,21.901089,1604100
2020-03-03,23.590000,24.430000,21.750000,21.900000,20.953859,2049800
2020-03-04,22.799999,22.799999,21.100000,22.600000,21.623617,2299800
2020-03-05,21.990000,23.639999,21.879999,23.000000,22.006336,1487000
2020-03-06,22.700001,23.160000,21.760000,22.190001,21.231331,1589200
2020-03-09,20.120001,20.379999,18.340000,18.350000,17.557230,2481500
2020-03-10,19.940001,20.100000,18.549999,19.250000,18.418346,1957300
2020-03-11,19.110001,19.889999,18.610001,19.000000,18.179148,1683900
2020-03-12,17.770000,19.330000,17.480000,17.809999,17.040558,2607700
2020-03-13,18.590000,18.780001,14.500000,17.410000,16.657841,5654600
2020-03-16,15.580000,15.580000,11.920000,12.360000,11.826014,3837800
2020-03-17,12.810000,13.740000,12.660000,13.550000,12.964602,2204200
2020-03-18,12.600000,15.110000,11.420000,12.510000,11.969534,2950400
2020-03-19,12.230000,14.050000,11.810000,13.020000,12.457500,1743500
2020-03-20,13.810000,14.090000,12.610000,13.320000,12.744539,1927800
2020-03-23,13.240000,14.130000,12.640000,13.920000,13.318618,1493200
2020-03-24,15.020000,16.940001,14.980000,16.750000,16.026354,2373200
2020-03-25,16.940001,17.719999,15.750000,16.480000,15.768018,1332500
2020-03-26,16.809999,17.950001,16.680000,17.290001,16.543026,1060100
2020-03-27,16.480000,16.540001,14.800000,14.850000,14.208440,1964400
2020-03-30,15.220000,15.410000,14.530000,14.930000,14.284983,1041100
2020-03-31,15.260000,15.350000,14.610000,14.850000,14.208440,1195300
2020-04-01,14.400000,14.580000,13.500000,13.600000,13.012443,1035500
2020-04-02,14.000000,14.490000,13.500000,14.180000,13.567385,746200
2020-04-03,14.120000,14.530000,13.660000,14.070000,13.462137,535900
2020-04-06,14.700000,15.910000,14.660000,14.900000,14.256279,1273300
2020-04-07,16.330000,16.469999,15.210000,15.230000,14.572021,1159600
2020-04-08,15.500000,15.820000,15.230000,15.700000,15.021716,927900
2020-04-09,15.950000,16.400000,15.470000,15.930000,15.241780,926900
2020-04-13,16.150000,16.570000,15.680000,16.570000,15.854130,657700
2020-04-14,17.290001,17.719999,16.799999,17.080000,16.342096,869200
2020-04-15,16.490000,16.670000,15.890000,16.410000,15.701042,1967200
2020-04-16,16.549999,16.719999,15.840000,16.180000,15.480980,690100
2020-04-17,16.520000,16.850000,16.150000,16.570000,15.854130,613100
2020-04-20,16.180000,16.450001,15.830000,15.910000,15.222644,716400
2020-04-21,15.500000,15.600000,14.620000,14.800000,14.160600,1451500
