Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,31.480000,31.990000,30.209999,30.299999,30.299999,718900
2023-01-04,30.600000,32.380001,30.270000,32.189999,32.189999,813400
2023-01-05,31.650000,31.889999,30.860001,31.770000,31.770000,608300
2023-01-06,32.259998,36.209999,32.160000,36.150002,36.150002,2387600
2023-01-09,36.599998,39.419998,36.599998,38.570000,38.570000,2458700
2023-01-10,38.570000,42.180000,38.570000,42.049999,42.049999,2145300
2023-01-11,41.439999,43.770000,41.290001,42.869999,42.869999,2642100
2023-01-12,43.049999,43.380001,41.490002,43.180000,43.180000,1716300
2023-01-13,42.689999,44.070000,42.360001,43.000000,43.000000,1190700
2023-01-17,43.020000,43.180000,41.369999,41.700001,41.700001,1073500
2023-01-18,42.000000,42.419998,40.400002,41.340000,41.340000,1525700
2023-01-19,40.200001,41.279999,39.630001,40.910000,40.910000,1438900
2023-01-20,41.540001,42.119999,40.720001,41.889999,41.889999,1094200
2023-01-23,41.959999,43.130001,41.820000,42.680000,42.680000,972200
2023-01-24,42.450001,42.959999,41.599998,42.599998,42.599998,778200
2023-01-25,41.750000,42.360001,41.209999,41.849998,41.849998,854700
2023-01-26,42.250000,42.599998,40.639999,41.000000,41.000000,1043300
2023-01-27,40.509998,41.590000,39.950001,40.849998,40.849998,1438000
2023-01-30,39.939999,41.200001,39.270000,39.910000,39.910000,1133800
2023-01-31,40.080002,42.160000,39.939999,42.070000,42.070000,742900
2023-02-01,42.169998,42.880001,40.900002,42.029999,42.029999,1382700
2023-02-02,42.900002,43.360001,41.680000,41.900002,41.900002,1247400
2023-02-03,41.130001,41.869999,40.250000,40.630001,40.630001,606000
2023-02-06,40.279999,40.799999,39.549999,40.549999,40.549999,793700
2023-02-07,40.639999,40.840000,39.040001,40.110001,40.110001,995700
2023-02-08,40.910000,41.910000,39.660000,39.689999,39.689999,1034400
2023-02-09,40.779999,42.380001,39.869999,40.099998,40.099998,856300
2023-02-10,39.730000,40.709999,39.560001,40.320000,40.320000,900400
2023-02-13,40.400002,41.189999,40.090000,40.430000,40.430000,611300
2023-02-14,39.709999,39.930000,38.410000,39.490002,39.490002,960200
2023-02-15,38.799999,41.669998,38.799999,41.610001,41.610001,1069800
2023-02-16,41.330002,42.110001,39.770000,39.799999,39.799999,823700
2023-02-17,39.230000,39.490002,38.500000,38.939999,38.939999,836200
2023-02-21,38.509998,38.830002,36.939999,36.990002,36.990002,1423200
2023-02-22,36.889999,38.119999,36.459999,37.500000,37.500000,1195500
2023-02-23,38.480000,38.849998,37.480000,38.169998,38.169998,650300
2023-02-24,37.540001,37.599998,36.209999,37.549999,37.549999,1054500
2023-02-27,37.990002,39.419998,37.849998,39.270000,39.270000,939700
2023-02-28,39.160000,40.070000,39.000000,39.750000,39.750000,606500
2023-03-01,40.730000,42.299999,40.509998,41.770000,41.770000,1466700
2023-03-02,41.009998,41.520000,40.619999,40.889999,40.889999,589000
2023-03-03,41.130001,42.459999,40.240002,41.750000,41.750000,1235400
2023-03-06,41.799999,43.470001,41.750000,42.709999,42.709999,1097500
2023-03-07,42.709999,43.180000,41.970001,42.560001,42.560001,585800
2023-03-08,42.869999,42.869999,41.520000,42.599998,42.599998,723200
2023-03-09,42.830002,43.700001,41.200001,41.410000,41.410000,987300
2023-03-10,40.900002,40.919998,38.290001,39.250000,39.250000,1465000
2023-03-13,38.490002,40.119999,37.630001,39.200001,39.200001,1172900
2023-03-14,39.990002,40.529999,39.099998,39.570000,39.570000,868200
2023-03-15,38.389999,38.810001,37.250000,38.110001,38.110001,1335200
2023-03-16,37.610001,37.610001,35.790001,36.720001,36.720001,1240600
2023-03-17,36.500000,36.660000,34.310001,35.029999,35.029999,1821700
2023-03-20,35.299999,36.650002,34.930000,35.860001,35.860001,1443700
2023-03-21,39.000000,41.820000,37.000000,41.250000,41.250000,4541400
2023-03-22,41.490002,41.720001,37.730000,37.740002,37.740002,1882500
2023-03-23,38.470001,41.000000,37.910000,38.450001,38.450001,1543400
2023-03-24,37.900002,38.840000,37.669998,38.619999,38.619999,878700
2023-03-27,39.000000,39.330002,37.939999,38.720001,38.720001,657500
2023-03-28,38.959999,38.980000,37.669998,37.869999,37.869999,825300
2023-03-29,38.150002,39.419998,36.939999,39.099998,39.099998,1250600
2023-03-30,40.279999,41.200001,39.150002,39.360001,39.360001,1233200
2023-03-31,39.500000,40.450001,39.270000,39.810001,39.810001,767800
2023-04-03,40.639999,41.299999,39.509998,39.919998,39.919998,1039900
2023-04-04,39.849998,39.849998,38.610001,39.450001,39.450001,512900
2023-04-05,39.099998,39.599998,37.599998,38.320000,38.320000,606900
2023-04-06,38.060001,38.090000,37.320000,37.900002,37.900002,425300
2023-04-10,37.299999,38.770000,37.299999,38.770000,38.770000,441400
2023-04-11,38.889999,38.980000,38.410000,38.849998,38.849998,391800
2023-04-12,39.369999,39.500000,37.720001,37.880001,37.880001,529900
2023-04-13,38.160000,39.320000,37.910000,39.020000,39.020000,540400
2023-04-14,39.130001,39.439999,37.720001,38.389999,38.389999,406200
2023-04-17,38.639999,40.959999,38.549999,40.750000,40.750000,965800
2023-04-18,41.000000,41.180000,40.220001,40.930000,40.930000,806800
2023-04-19,40.200001,40.360001,38.990002,39.880001,39.880001,660500
2023-04-20,39.400002,40.639999,39.040001,40.299999,40.299999,509900
2023-04-21,39.939999,40.230000,39.220001,39.830002,39.830002,819400
2023-04-24,39.709999,40.619999,38.459999,40.020000,40.020000,896600
2023-04-25,39.450001,39.840000,38.660000,39.110001,39.110001,499700
2023-04-26,38.180000,38.419998,36.840000,37.590000,37.590000,1177300
2023-04-27,38.009998,38.810001,37.410000,37.639999,37.639999,700500
2023-04-28,37.270000,37.450001,35.400002,37.419998,37.419998,1395600
2023-05-01,37.630001,38.290001,36.720001,36.930000,36.930000,735100
2023-05-02,36.590000,36.799999,36.049999,36.070000,36.070000,793800
2023-05-03,36.060001,36.830002,35.799999,36.169998,36.169998,476300
2023-05-04,36.200001,36.560001,35.419998,35.860001,35.860001,581800
2023-05-05,36.230000,37.349998,36.020000,37.220001,37.220001,479800
2023-05-08,37.400002,37.540001,36.799999,37.070000,37.070000,341400
2023-05-09,36.500000,36.549999,35.700001,36.060001,36.060001,576100
2023-05-10,36.759998,36.770000,36.139999,36.570000,36.570000,339300
2023-05-11,36.270000,37.070000,36.110001,36.799999,36.799999,380900
2023-05-12,37.169998,37.799999,35.669998,36.009998,36.009998,1513300
2023-05-15,36.160000,36.310001,34.759998,35.360001,35.360001,1910500
2023-05-16,35.080002,36.259998,34.799999,36.130001,36.130001,1474500
2023-05-17,36.639999,38.950001,35.830002,38.720001,38.720001,2314500
2023-05-18,40.320000,40.610001,37.070000,40.180000,40.180000,2952700
2023-05-19,40.720001,42.400002,39.639999,40.209999,40.209999,1613100
2023-05-22,40.380001,42.740002,40.209999,42.320000,42.320000,1646500
2023-05-23,41.950001,44.060001,41.950001,43.290001,43.290001,1617000
2023-05-24,42.220001,43.419998,42.000000,43.259998,43.259998,962900
2023-05-25,43.200001,43.320000,42.040001,42.799999,42.799999,1014500
2023-05-26,43.180000,43.919998,42.130001,43.560001,43.560001,977500
2023-05-30,43.669998,45.290001,43.020000,43.400002,43.400002,1893100
2023-05-31,42.849998,43.270000,41.419998,41.799999,41.799999,1593400
2023-06-01,41.900002,41.919998,39.950001,40.480000,40.480000,1841800
2023-06-02,41.169998,41.400002,39.349998,39.549999,39.549999,2261000
2023-06-05,39.250000,40.259998,38.900002,40.049999,40.049999,870500
2023-06-06,39.660000,40.299999,39.380001,39.880001,39.880001,672200
2023-06-07,39.900002,40.779999,38.939999,39.310001,39.310001,930200
2023-06-08,39.250000,39.560001,38.169998,38.240002,38.240002,1494700
2023-06-09,38.939999,39.049999,37.560001,37.669998,37.669998,1287500
2023-06-12,37.500000,37.939999,36.900002,37.549999,37.549999,1112800
2023-06-13,37.599998,38.259998,35.959999,37.119999,37.119999,2444800
2023-06-14,36.990002,37.740002,36.529999,37.369999,37.369999,1806300
2023-06-15,37.270000,39.959999,36.730000,39.549999,39.549999,2859200
2023-06-16,40.200001,41.509998,39.930000,41.320000,41.320000,2537700
2023-06-20,40.919998,40.919998,38.490002,38.740002,38.740002,2015800
2023-06-21,38.540001,38.799999,37.799999,38.060001,38.060001,951300
2023-06-22,37.709999,39.080002,37.169998,38.840000,38.840000,1035600
2023-06-23,38.279999,38.599998,36.930000,36.939999,36.939999,1389900
2023-06-26,37.299999,37.669998,36.250000,36.310001,36.310001,1057200
2023-06-27,36.349998,36.790001,36.189999,36.369999,36.369999,835300
2023-06-28,36.099998,37.380001,36.099998,37.340000,37.340000,820700
2023-06-29,37.450001,37.580002,36.380001,36.900002,36.900002,835300
2023-06-30,37.400002,38.730000,36.959999,38.689999,38.689999,1032100
2023-07-03,38.840000,39.610001,38.220001,38.320000,38.320000,654000
2023-07-05,38.220001,38.560001,37.150002,37.580002,37.580002,1113600
2023-07-06,38.130001,38.639999,36.720001,37.169998,37.169998,1539800
2023-07-07,37.250000,37.939999,36.820000,36.840000,36.840000,917600
2023-07-10,37.000000,38.680000,36.680000,38.419998,38.419998,1057800
2023-07-11,38.500000,38.680000,36.910000,37.349998,37.349998,1586200
2023-07-12,38.090000,38.880001,37.480000,38.470001,38.470001,1289800
2023-07-13,38.779999,39.070000,37.959999,38.240002,38.240002,1364000
2023-07-14,38.080002,38.369999,36.700001,36.939999,36.939999,1572000
2023-07-17,37.049999,39.000000,36.840000,38.080002,38.080002,2221500
2023-07-18,37.840000,38.180000,37.029999,37.419998,37.419998,1236700
2023-07-19,37.730000,38.200001,37.330002,37.490002,37.490002,756700
2023-07-20,37.340000,37.799999,36.970001,37.610001,37.610001,750100
2023-07-21,37.860001,37.880001,37.160000,37.580002,37.580002,744100
2023-07-24,37.900002,38.799999,37.590000,37.709999,37.709999,941700
2023-07-25,37.880001,38.330002,37.369999,37.389999,37.389999,626900
2023-07-26,36.490002,37.700001,36.439999,36.820000,36.820000,941800
2023-07-27,36.990002,37.130001,36.000000,36.259998,36.259998,1123900
2023-07-28,36.610001,36.959999,36.000000,36.599998,36.599998,896100
2023-07-31,36.610001,37.389999,36.090000,36.160000,36.160000,1148000
2023-08-01,36.020000,36.520000,35.580002,35.970001,35.970001,1256800
2023-08-02,35.000000,35.250000,34.410000,35.090000,35.090000,1241200
2023-08-03,35.180000,35.500000,34.490002,34.549999,34.549999,785800
2023-08-04,34.509998,34.990002,34.250000,34.599998,34.599998,936100
2023-08-07,34.560001,34.750000,34.029999,34.230000,34.230000,804500
2023-08-08,33.799999,34.080002,33.459999,33.970001,33.970001,510600
2023-08-09,34.250000,34.759998,34.240002,34.549999,34.549999,617000
2023-08-10,34.669998,34.849998,34.000000,34.119999,34.119999,827900
2023-08-11,33.730000,33.740002,32.090000,32.820000,32.820000,1593600
2023-08-14,32.750000,33.240002,32.090000,33.160000,33.160000,701500
2023-08-15,32.880001,33.099998,32.099998,32.110001,32.110001,783800
2023-08-16,32.000000,32.320000,31.610001,31.719999,31.719999,787000
2023-08-17,31.820000,31.940001,31.040001,31.100000,31.100000,1124300
2023-08-18,30.770000,31.410000,30.549999,30.750000,30.750000,1163900
2023-08-21,30.760000,31.209999,30.209999,30.760000,30.760000,1970400
2023-08-22,30.110001,30.670000,26.660000,26.790001,26.790001,5205200
2023-08-23,27.049999,27.709999,26.799999,26.889999,26.889999,1849600
2023-08-24,26.750000,26.879999,25.510000,26.020000,26.020000,2399100
2023-08-25,26.150000,26.820000,26.070000,26.100000,26.100000,1371000
2023-08-28,26.370001,26.920000,25.959999,26.370001,26.370001,1115500
2023-08-29,26.420000,27.820000,26.400000,27.650000,27.650000,1637200
2023-08-30,27.709999,28.450001,27.700001,28.290001,28.290001,1614200
2023-08-31,28.469999,28.719999,27.980000,28.010000,28.010000,780300
2023-09-01,28.350000,28.500000,27.910000,28.290001,28.290001,774200
2023-09-05,28.100000,28.490000,27.900000,28.010000,28.010000,908500
2023-09-06,27.820000,27.870001,26.809999,27.209999,27.209999,1058300
2023-09-07,26.700001,26.850000,25.680000,25.920000,25.920000,1485500
2023-09-08,25.920000,26.309999,25.719999,26.250000,26.250000,826400
2023-09-11,26.670000,27.000000,26.170000,26.350000,26.350000,660300
2023-09-12,26.330000,27.570000,26.080000,27.469999,27.469999,929200
2023-09-13,27.469999,27.600000,26.790001,27.129999,27.129999,743000
2023-09-14,27.639999,28.180000,27.270000,27.860001,27.860001,955000
2023-09-15,27.690001,27.879999,27.129999,27.340000,27.340000,838900
2023-09-18,27.340000,27.340000,26.610001,26.680000,26.680000,701300
2023-09-19,26.730000,27.360001,26.680000,26.840000,26.840000,723300
2023-09-20,27.049999,27.139999,26.420000,26.510000,26.510000,732600
2023-09-21,26.120001,26.320000,25.799999,26.170000,26.170000,626500
2023-09-22,26.190001,26.510000,25.709999,25.809999,25.809999,713000
2023-09-25,25.559999,25.950001,25.110001,25.200001,25.200001,888100
2023-09-26,25.000000,25.780001,24.870001,25.139999,25.139999,798500
2023-09-27,25.360001,25.549999,24.709999,24.950001,24.950001,743500
2023-09-28,24.889999,25.480000,24.309999,24.790001,24.790001,992400
2023-09-29,25.040001,25.480000,24.420000,24.610001,24.610001,867700
2023-10-02,24.420000,24.440001,23.139999,23.250000,23.250000,1629500
2023-10-03,23.000000,23.180000,22.330000,22.450001,22.450001,2023600
2023-10-04,22.360001,22.530001,21.709999,21.879999,21.879999,1345700
